c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	rass_name1	rass_name2	rass_ra	rass_dec	rass_pos_err	rass_l	rass_b	rass_ML	rass_counts	rass_counts_err	rass_count_rate	rass_count_rate_err	rass_exp_time	rass_hardness_ratio	rass_HR2	rass_HR3	rass_HR4
2	1.24	94.4	0.2564	0.1526	1.735	5.47E-14	2.34E-14	2.13E-13	8.84E-14	0	0	0	0	0	0	0	87.933837	-7.745691	2.34	7196	13.2	16.9	7763.4	8004.6	18.57	17.96	2RXS	J055139.6-074336	87.9154	-7.72687	22.18	-16.78185	-31.14869	8.53	9.72	4.027299	0.0199	0.0083	487.9	0.015	0.35	-0.127	0.447
1	0.26	19.7	0.5005	0.2847	1.2011	1.27E-13	5.68E-14	2.53E-13	8.86E-14	0	0	0	0	0	0	0	151.31197	-7.722914	2.23	3920	10.2	6.3	2374.1	2333.2	0.38	4.61	2RXS	J100516.1-074316	151.31721	-7.72124	19.96	36.7859	-18.20713	10.83	13.77	4.821074	0.0312	0.0109	441.11	0.529	0.294	0.741	0.205
1	2.2	66.9	0.4219	0.033	8.9399	3.19E-12	1.55E-13	7.57E-12	4.64E-13	0.625	0.0489	5.4805	2.05E-12	9.93E-14	3.27E-12	2.01E-13	63.852379	-7.631498	20.61	865	450.6	631	4351	4229.9	1.36	5.88	2RXS	J041521.5-073842	63.83972	-7.64519	5.25	-38.02517	-28.41908	646.99	289.94	17.783039	0.8503	0.0522	340.98	-0.254	0.048	-0.281	0.078
1	1.74	73.1	0.8649	0.2696	0.4722	5.99E-13	1.48E-13	6.93E-13	1.32E-13	0.9566	0.2982	0.143	5.54E-13	1.37E-13	5.79E-13	1.11E-13	149.833986	-7.598094	4.06	7405	18.6	17.4	930.9	984.4	21.73	5.02	2RXS	J095915.9-073514	149.81651	-7.5875	9.21	35.77051	-18.62569	57.04	33.87	6.468584	0.0825	0.0158	410.42	0.314	0.153	-0.006	0.18
1	2.19	92.2	0.3546	0.1295	2.0752	1.16E-13	2.38E-14	3.28E-13	9.91E-14	0	0	0	0	0	0	0	87.916756	-7.576712	4.88	7196	41.7	56.1	11549.2	11164.5	10.57	17.7	2RXS	J055138.2-073307	87.90951	-7.55213	9.8	-16.71019	-30.97388	21.14	14.75	4.460359	0.0306	0.0093	481.45	1	0.261	0.307	0.207
1	1.05	33	0.8041	0.2227	0.7499	4.26E-13	6.59E-14	5.30E-13	1.22E-13	0	0	0	0	0	0	0	131.289518	-7.54157	6.47	7867	52.1	60.3	3389.3	3286.7	28.78	3.56	2RXS	J084510.3-073159	131.29323	-7.53318	9.5	21.12024	-24.61819	38.34	24.04	5.522655	0.0738	0.017	325.71	1	0.236	0.384	0.189
1	2.54	107	0.343	0.1261	2.1141	1.12E-13	2.35E-14	3.28E-13	9.91E-14	0	0	0	0	0	0	0	87.917061	-7.52338	4.79	7196	39.8	52.3	11398.8	11241.3	8.71	17.64	2RXS	J055138.2-073307	87.90951	-7.55213	9.8	-16.71019	-30.97388	21.14	14.75	4.460359	0.0306	0.0093	481.45	1	0.261	0.307	0.207
1	0.65	27.7	1.2151	0.7036	0.3562	1.27E-13	3.17E-14	1.05E-13	5.48E-14	0	0	0	0	0	0	0	154.781878	-7.497742	4.02	6098	28.7	23.3	6706.3	6841.2	29.95	4.82	2RXS	J101906.2-072934	154.77589	-7.49286	11.47	39.42588	-16.72099	7.49	5.66	2.959437	0.0127	0.0066	446.11	1	1.071	0.778	0.437
1	1.09	36.1	0.9395	0.3524	0.162	2.60E-13	2.98E-14	2.77E-13	9.89E-14	0	0	0	0	0	0	0	87.962156	-7.470276	8.73	7196	102.5	115.6	12686.6	12407.4	5.13	17.61	2RXS	J055149.2-072839	87.95526	-7.47761	13.84	-16.63664	-30.90014	12.46	12.44	4.443285	0.0259	0.0092	480.55	1	0.299	0.716	0.171
1	1.45	50	2.6407	0.7149	5.6104	1.18E-12	5.32E-14	4.45E-13	1.19E-13	3.0434	0.824	6.8037	1.08E-12	4.87E-14	3.54E-13	9.44E-14	88.051907	-7.452942	22.11	7196	533.5	606.8	14602.7	14361	0.38	17.64	2RXS	J055209.1-072659	88.03824	-7.44993	17.02	-16.55058	-30.87379	21.03	20.21	5.394759	0.0416	0.0111	485.32	0.558	0.195	0.54	0.179
1	1.76	138.6	0.2442	0.1417	1.787	4.95E-14	2.03E-14	2.03E-13	8.33E-14	0	0	0	0	0	0	0	88.249374	-7.391631	2.44	7196	16.2	14	10517.7	10049.2	12.65	17.97	2RXS	J055255.7-072534	88.23249	-7.4263	29.99	-16.36728	-30.85307	7.12	9.55	3.924165	0.019	0.0078	504.02	-1	0.447	-1	1.511
1	1.38	57	2.8668	1.2613	2.9762	5.81E-13	9.67E-14	2.03E-13	8.26E-14	0	0	0	0	0	0	0	8.57575	-7.351644	6.01	2480	40.3	51	1936.8	1923.9	2.53	3.66	2RXS	J003418.3-072202	8.57657	-7.36747	28.36	-69.82584	-10.16493	7.27	9.67	3.938581	0.0278	0.0113	347.42	0.532	0.49	0.078	0.443
1	0.99	37	0.6833	0.1786	1.2609	3.69E-13	3.66E-14	5.41E-13	1.31E-13	0	0	0	0	0	0	0	88.007821	-7.301612	10.09	7196	130	197	11318.8	11442.4	9.64	17.98	2RXS	J055159.4-071758	87.99765	-7.29961	22.57	-16.52039	-30.72284	19.45	24.31	5.879035	0.0505	0.0122	481.44	0.397	0.254	-0.45	0.276
1	0.36	26.4	0.543	0.2813	1.0858	2.26E-13	8.12E-14	4.16E-13	1.55E-13	0.5563	0.2882	1.0487	2.15E-13	7.72E-14	3.86E-13	1.44E-13	219.725427	-7.180095	2.78	5382	11.5	10.3	1562.8	1547.6	15.63	5.68	2RXS	J143854.0-071021	219.72534	-7.17276	14.08	46.95197	7.91332	11.12	11.43	4.261562	0.0473	0.0176	241.89	0.505	0.185	-0.408	0.191
1	1.29	40.3	0.9132	0.1762	0.4582	1.04E-12	9.37E-14	1.13E-12	1.93E-13	1.6135	0.3114	2.7336	4.90E-13	4.43E-14	3.04E-13	5.17E-14	79.478134	-7.127662	11.05	4435	133.1	161.8	4187.3	3966.6	17.4	11.34	2RXS	J051754.9-070819	79.47901	-7.13882	9	-24.02316	-30.13751	65.7	45.24	7.710524	0.1096	0.0187	412.85	-0.464	0.127	-1	0.225
1	0.85	45.6	1.3268	0.5013	0.722	6.01E-13	1.72E-13	4.53E-13	1.12E-13	0	0	0	0	0	0	0	91.255549	-7.123155	3.5	830	14.8	16.1	776.3	778.8	27.55	24	2RXS	J060458.5-070703	91.2441	-7.11755	8.07	-13.55079	-30.55066	34.79	21.81	5.393384	0.0418	0.0103	521.3	0.839	0.27	0.11	0.208
1	1.15	86.2	0.4897	0.2451	1.4272	1.30E-13	5.20E-14	2.65E-13	7.90E-14	0	0	0	0	0	0	0	22.633898	-7.104578	2.49	5768	11.4	11.1	2446.7	2373.9	18.54	3.6	2RXS	J013037.2-070536	22.65533	-7.09357	18.27	-67.91232	-15.38749	16.87	16.13	4.816937	0.0366	0.0109	440.27	-0.212	0.259	0.725	0.413
2	1.02	44.3	1.521	0.7181	0.961	3.69E-13	8.57E-14	2.42E-13	9.96E-14	1.9126	0.903	1.5072	2.95E-13	6.87E-14	1.54E-13	6.34E-14	8.667373	-7.100017	4.3	9112	22.8	22.2	1730	1628.8	22.56	3.68	2RXS	J003441.9-070635	8.67462	-7.10999	13.74	-69.59145	-9.96773	9.05	11.19	4.597505	0.0332	0.0136	337.21	-0.104	0.184	0.289	0.27
1	1.34	103.6	0.3916	0.2059	1.5451	6.61E-14	2.50E-14	1.69E-13	6.16E-14	0	0	0	0	0	0	0	23.708948	-7.086011	2.64	7951	16.3	11.5	6804.2	6498.3	17.27	3.5	2RXS	J013455.5-070404	23.73139	-7.06778	25	-67.44009	-15.76896	9.87	10.51	3.833205	0.0237	0.0087	443.13	1	2.908	1	0.523
1	0.25	18.8	0.6978	0.3772	0.6481	1.17E-13	4.48E-14	1.68E-13	6.44E-14	0.9246	0.4999	0.1448	8.44E-14	3.22E-14	9.13E-14	3.49E-14	22.741495	-7.042589	2.62	5768	13.1	17	3094.5	3039.6	11.81	3.57	2RXS	J013057.4-070215	22.73957	-7.03774	19.21	-67.82749	-15.36768	10.86	10.31	3.947102	0.0234	0.009	440.43	-0.245	0.199	-0.209	0.33
1	0.78	59.3	0.6794	0.3961	0.6113	1.57E-13	5.45E-14	2.31E-13	1.08E-13	0	0	0	0	0	0	0	267.246231	-7.033236	2.88	10703	15.3	17.5	3074.2	3097.6	27.18	23.59	2RXS	J174855.2-070216	267.23029	-7.03781	20.79	10.49185	16.37394	7.23	7.46	3.494777	0.0214	0.01	348.99	1	1.055	0.339	0.897
1	0.8	25.8	2.1802	0.4305	5.0189	3.07E-12	2.02E-13	1.41E-12	2.62E-13	1.9597	0.387	4.236	3.02E-12	1.99E-13	1.54E-12	2.87E-13	219.572469	-6.976146	15.17	5382	238	282.1	2369.7	2333.2	0.38	5.53	2RXS	J143815.8-065822	219.56609	-6.97278	11.63	47.20665	8.05461	54.41	33.78	6.287418	0.1614	0.03	209.24	0.725	0.179	0.407	0.185
1	1.21	67.1	0.9982	0.6037	0.003	1.87E-13	6.00E-14	1.87E-13	9.58E-14	0	0	0	0	0	0	0	84.477836	-6.94025	3.11	5031	15.6	15.3	2701.2	2773.8	14.55	16.27	2RXS	J053754.3-065731	84.47666	-6.95885	16.66	-19.50242	-30.27644	7.13	6.97	3.57051	0.0175	0.009	397.12	0.965	0.334	0.381	0.236
1	0.13	10.4	0.767	0.4818	0.4122	1.93E-13	8.23E-14	2.51E-13	1.16E-13	0	0	0	0	0	0	0	267.71343	-6.900455	2.34	3190	7.8	11.9	1274.7	1305.3	14.78	24.37	2RXS	J175050.5-065359	267.7106	-6.89981	25.62	10.14352	16.52065	6.6	7.81	3.595786	0.0232	0.0107	336.88	9.999	9.999	9.999	9.999
1	0.75	42.2	0.5396	0.202	1.5191	2.41E-13	6.30E-14	4.47E-13	1.20E-13	0.5622	0.2105	1.4316	2.26E-13	5.91E-14	4.03E-13	1.08E-13	87.784431	-6.882642	3.83	10473	23.6	30.7	3135.4	3176.8	37.83	18.89	2RXS	J055110.3-065326	87.79312	-6.89059	18.33	-16.52148	-30.31044	16.45	19.48	5.226569	0.0417	0.0112	467.15	0.744	0.184	-0.086	0.194
1	0.95	70.6	0.8403	0.5195	0.2724	9.46E-14	3.43E-14	1.13E-13	5.64E-14	0	0	0	0	0	0	0	23.046674	-6.880236	2.76	7951	14.1	12.6	4149.6	4743	24.13	3.62	2RXS	J013206.4-065245	23.02695	-6.87928	15.47	-67.56639	-15.32951	7.25	6.84	3.426199	0.0155	0.0078	439.93	1	0.359	0.253	0.27
1	1.48	85.7	0.7018	0.3603	0.6442	1.83E-13	5.71E-14	2.61E-13	1.07E-13	0	0	0	0	0	0	0	84.513974	-6.869307	3.21	5031	16.7	15.3	2943.7	3022.1	11.35	16.47	2RXS	J053806.2-065323	84.52588	-6.88998	23.76	-19.42805	-30.20979	8.2	9.77	3.985786	0.0245	0.01	398.9	0.129	0.413	0.817	0.42
1	0.21	6.4	0.4224	0.0837	3.3511	4.87E-13	5.25E-14	1.15E-12	1.92E-13	0.397	0.0786	3.5128	4.51E-13	4.86E-14	1.14E-12	1.89E-13	79.407854	-6.842884	9.28	4435	100.4	127.9	6719.9	6615.4	0.38	11.82	2RXS	J051737.5-065030	79.4065	-6.8417	8.81	-23.95431	-29.83539	67	44.98	7.478114	0.1108	0.0184	405.77	0.835	0.139	-0.016	0.143
1	0.62	35	0.3802	0.1585	2.1737	2.26E-13	7.45E-14	5.96E-13	1.53E-13	0	0	0	0	0	0	0	84.00381	-6.840009	3.04	5031	14.9	14.4	2133.5	2149.2	26.14	15.23	2RXS	J053559.0-065002	83.99612	-6.83401	19.09	-19.87426	-30.12968	21.43	22.26	5.704571	0.0561	0.0144	396.87	0.689	0.284	-0.156	0.264
1	1.55	86.2	0.7638	0.3981	0.483	1.79E-13	5.00E-14	2.34E-13	1.03E-13	0	0	0	0	0	0	0	79.8469	-6.755885	3.58	4435	18.6	18.2	3383.4	3356.8	26.99	12.35	2RXS	J051917.4-064525	79.82284	-6.75718	16.45	-23.547	-29.78532	8.03	9	3.960932	0.0225	0.0099	400.93	1	1.673	-1	0.551
1	0.76	24	1.2323	0.2382	1.071	1.74E-12	2.38E-13	1.41E-12	1.93E-13	1.4079	0.2721	1.7285	1.56E-12	2.13E-13	1.11E-12	1.51E-13	230.621612	-6.748948	7.32	1961	56.7	69.1	1027.5	1005.3	24.9	7	2RXS	J152228.0-064438	230.61705	-6.74404	10.44	40.18186	11.39547	85.29	68.4	9.351364	0.1505	0.0206	454.37	0.369	0.102	-0.062	0.126
1	0.48	27	0.707	0.3175	0.7185	1.26E-13	3.35E-14	1.78E-13	6.45E-14	0	0	0	0	0	0	0	23.458873	-6.703394	3.76	7951	24.4	25.8	5376.3	5668	19.03	3.59	2RXS	J013350.4-064238	23.46007	-6.71079	18.63	-67.23376	-15.33659	12.47	10.92	3.951607	0.0247	0.009	441.5	1	0.267	0.227	0.233
1	1.35	56.6	0.3561	0.1149	2.8132	2.60E-13	6.33E-14	7.31E-13	1.55E-13	0.3128	0.1009	3.0526	2.42E-13	5.88E-14	7.73E-13	1.64E-13	84.58673	-6.620751	4.11	5031	23.6	22.9	2924.2	2914.5	11.09	17.2	2RXS	J053823.9-063746	84.59989	-6.62948	8.43	-19.2463	-29.95274	44.59	27.96	5.923338	0.0684	0.0145	408.87	0.997	0.128	0.069	0.158
1	0.8	33.4	0.7003	0.1639	1.5307	8.79E-13	1.58E-13	1.25E-12	1.88E-13	0.6315	0.1478	1.9586	8.39E-13	1.51E-13	1.33E-12	1.99E-13	230.862698	-6.605809	5.57	1961	34.8	39.1	1250.8	1234.3	18.03	6.99	2RXS	J152325.9-063649	230.85802	-6.61383	6.41	40.10185	11.58279	82.48	59.71	8.96448	0.1336	0.0201	446.96	0.788	0.095	0.283	0.11
1	0.84	26.1	0.7819	0.1274	1.4653	1.26E-12	1.33E-13	1.61E-12	1.99E-13	1.0343	0.1685	0.2073	9.01E-13	9.56E-14	8.71E-13	1.08E-13	8.605001	-6.504438	9.43	9112	95.7	130.4	2104.8	2093.1	16.2	3.51	2RXS	J003426.9-063011	8.61218	-6.50319	8.46	-68.98366	-9.38657	149.23	73.92	9.139647	0.2253	0.0279	328.06	-0.251	0.095	-0.096	0.161
1	1.36	74.6	2.8783	1.6485	1.8024	3.60E-13	1.16E-13	1.25E-13	5.91E-14	0	0	0	0	0	0	0	51.139284	-6.472725	3.1	4972	11.2	15.6	911.1	942.9	31.34	4.45	2RXS	J032429.5-062909	51.12331	-6.48604	13.41	-48.23001	-24.2882	7.23	9.31	4.406048	0.0157	0.0074	594.85	1	0.489	0.792	0.236
1	0.61	25.4	1.1244	0.2818	0.4594	1.91E-12	3.81E-13	1.70E-12	2.57E-13	0.9582	0.2401	0.1713	1.91E-12	3.81E-13	1.99E-12	3.02E-13	65.386893	-6.4726	5.01	3194	26.5	31.1	418.2	427.6	19.23	5.15	2RXS	J042132.5-062846	65.38552	-6.47952	7.83	-36.11916	-27.57166	84.38	54.36	8.236694	0.2003	0.0303	271.42	0.79	0.119	0.469	0.114
1	2.14	116.8	0.3688	0.1485	2.1341	1.27E-13	3.73E-14	3.44E-13	9.47E-14	0.3398	0.1369	2.2552	1.35E-13	3.96E-14	3.96E-13	1.09E-13	142.250187	-6.43798	3.4	7952	19.8	20.4	4279.6	4424.5	28.44	3.42	2RXS	J092857.0-062804	142.23756	-6.4679	12.98	30.64273	-20.20592	22.29	20.18	5.552307	0.0489	0.0135	412.48	0.494	0.126	0.341	0.137
1	1.14	87.1	0.5069	0.2897	1.0702	1.35E-13	5.28E-14	2.66E-13	1.10E-13	0	0	0	0	0	0	0	84.516114	-6.40709	2.55	5031	10.8	11.1	2582.8	2499.2	18.72	17.66	2RXS	J053809.0-062506	84.5376	-6.4185	21.78	-19.20756	-29.73928	8.55	10.18	4.23206	0.0248	0.0103	410.01	0.299	0.206	0.303	0.242
1	1.16	36.3	0.2581	0.0428	6.5024	4.65E-13	5.78E-14	1.80E-12	1.97E-13	0.3154	0.0523	5.8867	3.85E-13	4.79E-14	1.22E-12	1.34E-13	141.364788	-6.390629	8.04	7952	82.4	114.9	4816.9	4484	39.99	3.31	2RXS	J092527.3-062402	141.36375	-6.40066	8.8	29.98664	-20.43196	164.96	99.42	10.884564	0.2606	0.0285	381.47	-0.099	0.084	0.183	0.122
1	1.83	136.9	1.1407	0.6548	0.2307	1.57E-13	5.90E-14	1.38E-13	6.01E-14	0	0	0	0	0	0	0	50.611812	-6.382127	2.67	4972	10.4	8.9	1953.9	1973.4	2.41	4.69	2RXS	J032234.7-062405	50.6447	-6.40155	15.88	-48.57509	-24.07614	7.55	9.64	4.194018	0.0169	0.0074	570.17	0	0	0	0
1	1.83	80.6	0.6633	0.2087	1.249	3.47E-13	7.53E-14	5.23E-13	1.19E-13	0.6205	0.1953	1.4333	3.88E-13	8.42E-14	6.25E-13	1.43E-13	192.649459	-6.335185	4.61	4004	27.7	32.7	1935.3	1961.5	29.42	2.27	2RXS	J125031.6-061915	192.63199	-6.32103	16.21	56.55015	-0.8339	26.13	30.68	6.994512	0.0942	0.0215	325.79	0.249	0.113	0.339	0.129
1	0.65	35.9	0.5592	0.2334	1.3552	1.76E-13	5.56E-14	3.15E-13	8.62E-14	0.6365	0.2657	1.0719	1.53E-13	4.84E-14	2.41E-13	6.59E-14	191.88923	-6.29146	3.17	4004	15.2	18.8	2077.6	2018	30.88	2.23	2RXS	J124734.2-061802	191.89279	-6.30078	15.48	56.55804	-1.10087	17.65	22.27	6.085655	0.0574	0.0157	388.05	-0.188	0.134	0.377	0.202
2	1.26	53.9	0.6819	0.1795	1.3946	4.53E-13	8.13E-14	6.64E-13	1.28E-13	0.6053	0.1593	1.7859	5.25E-13	9.42E-14	8.67E-13	1.67E-13	192.649371	-6.290743	5.57	4004	40.5	64.7	2166.1	2138.3	27.57	2.26	2RXS	J125034.5-061636	192.64378	-6.27685	12.68	56.5944	-0.78864	40.86	39.05	7.513818	0.1198	0.0231	325.95	0.35	0.107	0.301	0.121
1	2.45	133.3	0.2481	0.095	3.5935	1.64E-13	5.44E-14	6.62E-13	1.27E-13	0.22	0.0842	3.7912	1.91E-13	6.31E-14	8.67E-13	1.67E-13	192.613524	-6.255244	3.02	4004	15.1	10.3	2222.3	2206.3	24.56	2.25	2RXS	J125034.5-061636	192.64378	-6.27685	12.68	56.5944	-0.78864	40.86	39.05	7.513818	0.1198	0.0231	325.95	0.35	0.107	0.301	0.121
1	0.72	22.1	0.7682	0.1386	1.4704	1.92E-12	2.63E-13	2.50E-12	2.94E-13	0.8249	0.1488	1.0747	1.81E-12	2.48E-13	2.19E-12	2.57E-13	65.155273	-6.249409	7.3	3194	56.6	66	884	842.9	0.38	5.04	2RXS	J042038.3-061442	65.15978	-6.24521	5.77	-36.20108	-27.29944	170.43	86.06	10.097111	0.2975	0.0349	289.3	0.373	0.093	-0.236	0.104
1	1.06	78.1	0.729	0.3338	0.705	2.71E-13	9.84E-14	3.71E-13	1.03E-13	0	0	0	0	0	0	0	175.090285	-6.097632	2.75	5799	11.3	14.1	1162.6	1140.6	23.99	3.62	2RXS	J114026.7-060612	175.1113	-6.10347	11.31	52.59339	-7.54226	24.42	18.8	5.232573	0.0513	0.0143	366.71	0.409	0.308	0.295	0.288
2	0.82	25.5	1.5153	0.3205	2.0278	1.29E-12	1.60E-13	8.52E-13	1.46E-13	0	0	0	0	0	0	0	0.797892	-6.089238	8.08	5670	70.9	103.6	1470.2	1426.2	19.08	3.14	2RXS	J000312.4-060542	0.80176	-6.09518	7.48	-66.04302	-5.90926	64.28	44.31	7.599233	0.1269	0.0218	349.22	9.999	9.999	9.999	9.999
1	0.5	15.3	0.8885	0.1257	0.8161	1.26E-12	1.01E-13	1.42E-12	1.66E-13	1.026	0.1451	0.1824	1.06E-12	8.49E-14	1.04E-12	1.21E-13	192.407653	-6.077752	12.51	4004	169.3	214.4	3214.7	3132	8.31	2.2	2RXS	J124938.8-060437	192.41187	-6.07702	5.67	56.79206	-0.69403	165.93	87.74	10.240342	0.261	0.0305	336.12	-0.232	0.089	-0.388	0.137
2	2.23	164.1	0.1841	0.0749	4.7955	1.94E-13	7.31E-14	1.06E-12	1.64E-13	0.1477	0.0601	5.1638	2.18E-13	8.18E-14	1.47E-12	2.29E-13	0.779987	-6.035916	2.66	5670	11	10.5	1515.9	1467.2	17.43	3.14	2RXS	J000311.1-060442	0.7964	-6.07849	9.72	-66.02574	-5.89183	74.26	54.91	8.53418	0.1571	0.0244	349.43	0.699	0.084	0.293	0.102
1	0.52	38.8	1.0026	0.5546	0.0046	1.87E-13	6.30E-14	1.87E-13	8.19E-14	0	0	0	0	0	0	0	74.762157	-5.959625	2.97	5470	13.6	16.4	2142.4	2114	28.98	4.59	2RXS	J045905.4-055745	74.7726	-5.96254	17.96	-27.65288	-28.49237	7.35	8.64	3.792393	0.023	0.0101	374.87	0.846	0.436	0.894	0.348
1	1.09	79.7	0.4899	0.187	2.7278	2.09E-13	7.98E-14	4.27E-13	0	0	0	0	0	0	0	0	85.492812	-5.924922	2.62	3992	9.4	8.2	1440.2	1473.5	14.51	19.03	2RXS	J054155.5-055638	85.48162	-5.94406	0	-18.15593	-29.30253	18.08	17.66	0	0.0398	0	443.73	0.381	0.355	0.334	0.319
1	2.51	189.4	0.425	0.2379	1.2651	6.63E-14	2.39E-14	1.56E-13	6.67E-14	0	0	0	0	0	0	0	142.045959	-5.895216	2.77	7952	16.4	11	6725.6	6740.6	11.81	3.31	2RXS	J092806.3-055638	142.02647	-5.94412	19.48	30.78783	-19.78237	8.46	9.12	3.901899	0.0226	0.0097	404.18	-1	0.298	-1	0.862
1	1.08	33	1.1571	0.2369	0.7487	1.15E-12	9.03E-14	9.92E-13	1.88E-13	1.2322	0.2523	1.0928	1.08E-12	8.53E-14	8.80E-13	1.66E-13	64.314918	-5.891275	12.71	521	180.7	211.2	4731.2	4644.6	0.38	5.08	2RXS	J041717.5-055343	64.32311	-5.89549	6.59	-36.7536	-26.79757	56.36	39.26	7.421472	0.1176	0.0222	333.76	0.392	0.151	0.116	0.158
1	0.52	21.9	1.7503	0.7352	1.5351	3.99E-13	6.95E-14	2.28E-13	8.72E-14	0	0	0	0	0	0	0	75.102236	-5.863598	5.75	5470	41	40.1	3074.4	3152.1	9.12	4.98	2RXS	J050023.3-055201	75.09716	-5.867	11.02	-27.3225	-28.43546	13.48	10.65	4.072067	0.0273	0.0104	390.64	-1	0.44	0	0
1	0.42	31.9	0.6762	0.3448	0.7736	2.26E-13	8.95E-14	3.35E-13	1.08E-13	0	0	0	0	0	0	0	85.689821	-5.836925	2.53	3992	8.8	8.1	1243.9	1237.9	18.72	19.38	2RXS	J054244.8-054942	85.68697	-5.82853	19.83	-17.92155	-29.19425	13.95	13.89	4.473632	0.0312	0.01	445.25	0.23	0.26	-0.572	0.301
1	0.75	33	0.9228	0.352	0.2056	2.05E-13	3.59E-14	2.23E-13	7.54E-14	0	0	0	0	0	0	0	192.150665	-5.802463	5.72	2134	48.8	48.9	5651.6	5574.6	0.84	2.14	2RXS	J124838.2-054800	192.15955	-5.80003	15.47	57.06491	-0.53637	12.19	15.62	5.294831	0.0416	0.0141	376	-0.248	0.203	-0.339	0.336
1	2.4	203.3	0.4441	0.241	1.2616	1.03E-13	3.65E-14	2.32E-13	9.57E-14	0	0	0	0	0	0	0	133.315001	-5.799243	2.83	7954	16	11.7	4036.3	3918.3	26.29	2.85	2RXS	J085319.2-055113	133.33025	-5.85365	43.03	23.73182	-22.42109	9.27	11.42	4.701923	0.0365	0.015	312.67	0.383	0.513	0.957	0.301
1	1.05	82.3	0.7144	0.3699	0.6388	1.42E-13	5.30E-14	1.99E-13	7.13E-14	0	0	0	0	0	0	0	191.757512	-5.793834	2.68	2134	11.7	15.7	1953.8	1863.3	23.2	2.12	2RXS	J124704.2-054624	191.76772	-5.77334	28.23	57.08162	-0.66349	6.54	14.43	5.178653	0.0373	0.0134	386.68	9.999	9.999	9.999	9.999
1	0.66	19.8	0.1618	0.0076	20.1952	1.89E-12	4.10E-14	1.17E-11	4.84E-13	0.1378	0.0064	20.7939	2.24E-12	4.86E-14	1.63E-11	6.73E-13	194.041787	-5.784879	46.19	4645	2251.4	2813.2	28781	28332.8	0.38	2.26	2RXS	J125611.0-054718	194.04591	-5.78854	2.09	57.06335	0.20128	2104.65	607.18	25.110428	2.1123	0.0874	287.45	0.429	0.03	0.246	0.038
1	1.51	66.4	0.666	0.2534	0.9629	2.46E-13	5.15E-14	3.69E-13	1.17E-13	0	0	0	0	0	0	0	75.192062	-5.766249	4.77	5470	31.7	43.9	3895.2	3987.4	1.36	5.2	2RXS	J050047.7-054457	75.19915	-5.74921	16.23	-27.17801	-28.33022	13.31	16.98	5.391017	0.0433	0.0138	391.79	-0.163	0.237	-0.271	0.344
1	0.83	62.1	0.2664	0.1561	1.5281	4.42E-14	1.54E-14	1.66E-13	7.82E-14	0	0	0	0	0	0	0	193.532499	-5.740788	2.87	4645	22.4	23.5	12193.4	12639	30.81	2.22	2RXS	J125404.1-054356	193.51744	-5.73225	16.98	57.13349	0.05008	7.28	8.72	4.107018	0.0303	0.0143	287.91	-0.09	0.279	1	0.324
1	0.88	67.5	1.2624	0.7339	0.4061	2.15E-13	7.89E-14	1.71E-13	7.70E-14	0	0	0	0	0	0	0	85.591971	-5.738711	2.73	3992	9.8	12	1455.1	1507.3	11.19	19.55	2RXS	J054222.3-054526	85.59322	-5.75742	24.93	-17.97297	-29.11995	6.94	7.1	3.205214	0.0159	0.0072	446.71	9.999	9.999	9.999	9.999
1	1.19	64.9	0.9269	0.5044	0.1375	1.12E-13	3.54E-14	1.21E-13	5.39E-14	0	0	0	0	0	0	0	191.980847	-5.731497	3.18	2134	18.8	19.3	3968.5	3967.8	10.46	2.13	2RXS	J124752.7-054301	191.96999	-5.71706	13.87	57.14357	-0.5333	7.87	8.73	3.876869	0.0227	0.0101	384.22	0.555	0.359	-0.456	0.291
1	2.39	179.1	0.6046	0.3707	0.7381	9.05E-14	3.39E-14	1.50E-13	7.27E-14	0	0	0	0	0	0	0	197.929433	-5.702834	2.67	4260	14.1	8.9	3958.1	4017.9	9.96	2.63	2RXS	J131142.3-053911	197.9265	-5.65318	17.03	56.85425	1.80288	6.64	6.69	3.248128	0.0247	0.012	271.37	9.999	9.999	9.999	9.999
1	0.99	29.8	0.5017	0.0413	6.7934	2.93E-12	1.27E-13	5.83E-12	4.09E-13	0.5987	0.0493	5.3723	2.55E-12	1.10E-13	4.26E-12	2.98E-13	220.7667	-5.649642	23.09	5564	551.9	758.9	5757.8	5482.5	0.38	5.54	2RXS	J144303.3-053927	220.76411	-5.65751	3.36	47.53798	9.67242	577.28	223.57	15.664115	0.6694	0.0469	334	0.201	0.055	0.02	0.071
1	1.25	55.4	1.6232	0.8464	1.0833	2.42E-13	4.61E-14	1.49E-13	7.25E-14	0	0	0	0	0	0	0	197.911471	-5.64953	5.26	4260	36.8	36.3	3851.8	3789.6	13.07	2.62	2RXS	J131142.3-053911	197.9265	-5.65318	17.03	56.85425	1.80288	6.64	6.69	3.248128	0.0247	0.012	271.37	9.999	9.999	9.999	9.999
