c1,normalized_offset,ets_rass_offset,flux_ratio,f_err,std_dev_diff,flux_ets,flux_ets_err,flux_rass,flux_rass_err,c11,c12,c13,c14,c15,c16,c17,c18,c19,ets_snr,c21,c22,c23,c24,c25,c26,c27,rass_name1,rass_name2,rass_ra,rass_dec,rass_pos_err,rass_l,rass_b,rass_ML,rass_counts,rass_counts_err,rass_count_rate,rass_count_rate_err,rass_exp_time,rass_hardness_ratio,rass_HR2,rass_HR3,rass_HR4,usrid,separation,name,ra,dec,flux_aper_m,flux_aper_lolim_m,flux_aper_hilim_m,flux_aper_s,flux_aper_lolim_s,flux_aper_hilim_s,csc_ra_deg,csc_dec_deg
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,79.78, 2CXO J100513.1-074422, 10 05 13.15,-07 44 22.77,6.177e-17,2.763e-17,9.428e-17,0.000e+00,0.000e+00,1.544e-17,151.30479166666666,-7.739658333333334
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,80.11, 2CXO J100516.5-074156, 10 05 16.59,-07 41 56.65,2.553e-17,1.964e-18,4.909e-17,6.368e-17,3.110e-17,9.478e-17,151.31912499999999,-7.6990694444444445
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,80.46, 2CXO J100511.1-074346, 10 05 11.11,-07 43 46.50,4.023e-17,1.829e-18,7.681e-17,4.285e-17,4.761e-18,7.935e-17,151.29629166666666,-7.729583333333333
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,83.14, 2CXO J100516.6-074153, 10 05 16.67,-07 41 53.72,1.400e-17,0.000e+00,2.964e-17,0.000e+00,0.000e+00,1.731e-17,151.31945833333333,-7.698255555555556
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,83.15, 2CXO J100510.8-074343, 10 05 10.84,-07 43 43.62,4.327e-17,5.968e-18,8.057e-17,0.000e+00,0.000e+00,5.039e-17,151.29516666666666,-7.728783333333333
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,83.21, 2CXO J100510.5-074319, 10 05 10.54,-07 43 19.13,         ,         ,         ,         ,         ,         ,151.29391666666666,-7.721980555555556
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,85.23, 2CXO J100510.7-074346, 10 05 10.77,-07 43 46.90,4.146e-17,2.439e-18,8.048e-17,6.551e-17,1.638e-17,1.119e-16,151.294875,-7.729694444444444
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,86.75, 2CXO J100521.7-074338, 10 05 21.78,-07 43 38.19,2.510e-16,1.919e-16,3.101e-16,0.000e+00,0.000e+00,1.591e-17,151.34074999999999,-7.727275000000001
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,87.42, 2CXO J100512.0-074212, 10 05 12.10,-07 42 12.81,7.476e-17,4.806e-17,1.015e-16,7.306e-17,4.697e-17,9.785e-17,151.30041666666665,-7.7035583333333335
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,89.92, 2CXO J100511.2-074409, 10 05 11.27,-07 44 09.99,8.520e-17,5.001e-17,1.185e-16,1.995e-16,1.482e-16,2.508e-16,151.29695833333332,-7.736108333333333
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,93.28, 2CXO J100515.2-074144, 10 05 15.28,-07 41 44.05,5.580e-17,2.232e-17,8.768e-17,3.051e-17,8.716e-18,5.121e-17,151.31366666666665,-7.695569444444445
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,94.15, 2CXO J100509.7-074313, 10 05 09.80,-07 43 14.00,7.185e-17,2.613e-17,1.176e-16,0.000e+00,0.000e+00,1.020e-17,151.29083333333332,-7.720555555555555
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,95.48, 2CXO J100519.4-074154, 10 05 19.43,-07 41 54.51,1.176e-16,3.360e-17,1.960e-16,1.066e-16,3.279e-17,1.803e-16,151.3309583333333,-7.698475
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,97.55, 2CXO J100510.3-074230, 10 05 10.34,-07 42 30.50,1.351e-17,7.507e-19,2.553e-17,0.000e+00,0.000e+00,1.138e-17,151.29308333333333,-7.708472222222222
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,100.88, 2CXO J100520.0-074153, 10 05 20.03,-07 41 53.90,8.779e-17,5.196e-17,1.236e-16,         ,         ,         ,151.3334583333333,-7.698305555555556
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,101.23, 2CXO J100522.2-074401, 10 05 22.23,-07 44 01.36,3.975e-16,3.517e-16,4.402e-16,3.596e-16,3.125e-16,4.035e-16,151.342625,-7.733711111111111
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,101.82, 2CXO J100512.2-074152, 10 05 12.24,-07 41 52.71,1.131e-15,1.041e-15,1.221e-15,8.337e-16,7.546e-16,9.129e-16,151.301,-7.6979750000000005
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,102.18, 2CXO J100511.1-074206, 10 05 11.15,-07 42 06.05,5.462e-17,3.256e-17,7.668e-17,0.000e+00,0.000e+00,1.080e-17,151.2964583333333,-7.701680555555556
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,103.18, 2CXO J100510.2-074412, 10 05 10.30,-07 44 12.35,9.856e-16,9.085e-16,1.063e-15,9.593e-16,8.829e-16,1.036e-15,151.29291666666666,-7.7367638888888886
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,104.53, 2CXO J100518.5-074138, 10 05 18.54,-07 41 38.27,1.864e-15,1.673e-15,2.055e-15,2.643e-15,2.407e-15,2.878e-15,151.32725,-7.693963888888889
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,106.54, 2CXO J100510.2-074215, 10 05 10.25,-07 42 15.46,7.821e-17,4.493e-17,1.115e-16,0.000e+00,0.000e+00,1.435e-17,151.2927083333333,-7.704294444444445
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,106.62, 2CXO J100522.1-074219, 10 05 22.20,-07 42 19.57,1.781e-16,1.244e-16,2.290e-16,4.861e-16,3.788e-16,5.871e-16,151.3425,-7.705436111111111
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,107.29, 2CXO J100512.5-074142, 10 05 12.60,-07 41 42.92,0.000e+00,0.000e+00,2.223e-17,0.000e+00,0.000e+00,5.594e-18,151.3025,-7.695255555555556
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,110.55, 2CXO J100520.1-074143, 10 05 20.17,-07 41 43.63,6.206e-16,5.124e-16,7.289e-16,7.719e-16,6.249e-16,9.097e-16,151.33404166666665,-7.695452777777778
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,110.63, 2CXO J100512.6-074454, 10 05 12.62,-07 44 54.01,0.000e+00,0.000e+00,2.079e-17,5.219e-17,2.088e-17,8.177e-17,151.30258333333333,-7.7483361111111115
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,113.39, 2CXO J100509.1-074229, 10 05 09.18,-07 42 29.61,0.000e+00,0.000e+00,1.848e-17,3.486e-17,6.011e-18,6.251e-17,151.28824999999998,-7.7082250000000005
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,114.5, 2CXO J100508.4-074307, 10 05 08.45,-07 43 07.04,6.148e-17,3.532e-17,8.634e-17,5.291e-17,2.814e-17,7.655e-17,151.28520833333332,-7.718622222222223
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,114.65, 2CXO J100509.8-074210, 10 05 09.83,-07 42 10.26,         ,         ,         ,         ,         ,         ,151.29095833333332,-7.70285
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,115.2, 2CXO J100512.5-074134, 10 05 12.52,-07 41 34.53,1.684e-16,1.257e-16,2.112e-16,1.019e-16,6.992e-17,1.318e-16,151.30216666666666,-7.692925000000001
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,115.43, 2CXO J100522.2-074204, 10 05 22.21,-07 42 04.63,3.040e-16,2.539e-16,3.508e-16,3.557e-16,2.936e-16,4.136e-16,151.34254166666665,-7.701286111111111
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,117.75, 2CXO J100513.9-074123, 10 05 13.96,-07 41 23.22,6.399e-17,3.839e-17,8.842e-17,5.463e-17,3.106e-17,7.819e-17,151.30816666666666,-7.689783333333334
1,0.26,19.7,0.5005,0.2847,1.2011,1.2700000000000001e-13,5.68e-14,2.5300000000000003e-13,8.86e-14,0.0,0,0,0.0,0,0,0,151.31197,-7.722914,2.23,3920,10.2,6.3,2374.1,2333.2,0.38,4.61,2RXS,J100516.1-074316,151.31721000000002,-7.721239999999999,19.96,36.7859,-18.20713,10.83,13.77,4.821073999999999,0.0312,0.0109,441.11,0.529,0.294,0.741,0.205,615,118.97, 2CXO J100520.8-074140, 10 05 20.82,-07 41 40.10,         ,         ,         ,0.000e+00,0.000e+00,2.041e-17,151.33675,-7.694472222222222
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,10.34, 2CXO J053559.2-064952, 05 35 59.26,-06 49 52.51,2.680e-15,2.201e-15,3.159e-15,9.707e-15,8.286e-15,1.104e-14,83.99691666666665,-6.831252777777777
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,38.04, 2CXO J053601.5-065012, 05 36 01.53,-06 50 12.59,5.499e-14,5.205e-14,5.776e-14,1.908e-13,1.825e-13,1.985e-13,84.00637499999998,-6.836830555555555
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,43.23, 2CXO J053601.7-064944, 05 36 01.71,-06 49 44.58,0.000e+00,0.000e+00,6.992e-16,0.000e+00,0.000e+00,1.786e-15,84.00712499999999,-6.82905
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,70.44, 2CXO J053602.9-065042, 05 36 02.94,-06 50 42.86,1.465e-15,9.157e-16,2.015e-15,1.177e-14,8.318e-15,1.522e-14,84.01224999999998,-6.845238888888889
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,86.53, 2CXO J053555.0-065105, 05 35 55.07,-06 51 05.18,0.000e+00,0.000e+00,4.833e-16,0.000e+00,0.000e+00,1.142e-15,83.97945833333333,-6.851438888888889
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,106.89, 2CXO J053556.4-064822, 05 35 56.47,-06 48 22.78,7.502e-16,3.939e-16,1.107e-15,         ,         ,         ,83.98529166666665,-6.806327777777778
1,0.62,35.0,0.3802,0.1585,2.1737,2.26e-13,7.45e-14,5.96e-13,1.53e-13,0.0,0,0,0.0,0,0,0,84.00381,-6.840008999999999,3.04,5031,14.9,14.4,2133.5,2149.2,26.14,15.23,2RXS,J053559.0-065002,83.99611999999999,-6.83401,19.09,-19.87426,-30.12968,21.43,22.26,5.704571,0.0561,0.0144,396.87,0.6890000000000001,0.284,-0.156,0.264,635,118.71, 2CXO J053605.1-064845, 05 36 05.14,-06 48 45.53,4.168e-16,2.183e-16,6.152e-16,0.000e+00,0.000e+00,2.459e-16,84.02141666666665,-6.812647222222222
1,0.5,15.3,0.8885,0.1257,0.8161,1.26e-12,1.01e-13,1.4199999999999998e-12,1.66e-13,1.026,0.1451,0.1824,1.06e-12,8.49E-14,1.04E-12,1.21E-13,192.407653,-6.077751999999999,12.51,4004,169.3,214.4,3214.7,3132.0,8.31,2.2,2RXS,J124938.8-060437,192.41187,-6.07702,5.67,56.79206,-0.69403,165.93,87.74,10.240342,0.261,0.0305,336.12,-0.23199999999999998,0.08900000000000001,-0.38799999999999996,0.13699999999999998,650,8.82, 2CXO J124938.6-060445, 12 49 38.65,-06 04 45.55,6.607e-13,6.315e-13,6.881e-13,1.727e-12,1.669e-12,1.781e-12,192.41104166666665,-6.079319444444444
1,0.5,15.3,0.8885,0.1257,0.8161,1.26e-12,1.01e-13,1.4199999999999998e-12,1.66e-13,1.026,0.1451,0.1824,1.06e-12,8.49E-14,1.04E-12,1.21E-13,192.407653,-6.077751999999999,12.51,4004,169.3,214.4,3214.7,3132.0,8.31,2.2,2RXS,J124938.8-060437,192.41187,-6.07702,5.67,56.79206,-0.69403,165.93,87.74,10.240342,0.261,0.0305,336.12,-0.23199999999999998,0.08900000000000001,-0.38799999999999996,0.13699999999999998,650,49.12, 2CXO J124937.3-060353, 12 49 37.34,-06 03 53.64,1.101e-14,6.684e-15,1.533e-14,6.467e-15,2.971e-15,9.963e-15,192.40558333333328,-6.0649
1,0.5,15.3,0.8885,0.1257,0.8161,1.26e-12,1.01e-13,1.4199999999999998e-12,1.66e-13,1.026,0.1451,0.1824,1.06e-12,8.49E-14,1.04E-12,1.21E-13,192.407653,-6.077751999999999,12.51,4004,169.3,214.4,3214.7,3132.0,8.31,2.2,2RXS,J124938.8-060437,192.41187,-6.07702,5.67,56.79206,-0.69403,165.93,87.74,10.240342,0.261,0.0305,336.12,-0.23199999999999998,0.08900000000000001,-0.38799999999999996,0.13699999999999998,650,91.47, 2CXO J124944.0-060347, 12 49 44.01,-06 03 47.99,1.538e-14,1.060e-14,1.988e-14,3.560e-15,7.417e-16,6.378e-15,192.43337499999998,-6.063330555555555
1,0.75,33.0,0.9228,0.35200000000000004,0.2056,2.05e-13,3.59e-14,2.23e-13,7.54e-14,0.0,0,0,0.0,0,0,0,192.150665,-5.8024629999999995,5.72,2134,48.8,48.9,5651.6,5574.6,0.84,2.14,2RXS,J124838.2-054800,192.15955,-5.8000300000000005,15.47,57.06491,-0.53637,12.19,15.62,5.294830999999999,0.0416,0.0141,376.0,-0.248,0.203,-0.33899999999999997,0.336,656,7.4, 2CXO J124837.8-054801, 12 48 37.80,-05 48 01.23,3.145e-16,1.534e-16,4.679e-16,0.000e+00,0.000e+00,1.052e-16,192.1575,-5.800341666666666
